id,country_id,country_code,country_name,region_id,region_name,income_group_id,income_group_name,income_group_acronym,implementing_agency_id,implementing_agency_acronym,implementing_agency_name,implementing_subagency_id,subagency_acronym,subagency_name,channel_category_id,channel_category_name,channel_subcategory_name,channel_subcategory_id,channel_id,channel_name,dac_category_id,dac_category_name,dac_sector_code,dac_sector_name,dac_purpose_code,dac_purpose_name,funding_account_id,funding_account_name,assistance_category_id,assistance_category_name,activity_id,activity_name,activity_project_number,activity_start_date,activity_end_date,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount,funding_agency_id,funding_agency_name,funding_agency_acronym,aid_type_group_id,aid_type_group_name,activity_description,USG_sector_id,USG_sector_name,submission_id
14439585,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4007511,GovConnection Incorporated,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620890,Administrative costs,OE,,,2,Obligations,2008,17576,19757,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14439775,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,625072,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2002,17500,22940,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14442968,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645624,Administration and Oversight,6.2.1,,,2,Obligations,2010,16453,18123,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14445848,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999100,Unspecified Vendors - Mozambique,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651346,Administration and Oversight,6.2.1,,,2,Obligations,2012,15573,16510,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14446352,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,912,Program Design and Learning,91020,Program Design and Learning,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,650748,Program Design and Learning,6.1.1,,,2,Obligations,2013,15424,16081,1,U.S. Agency for International Development,USAID,3,Project-Type,"Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements.",41,Direct Administrative Costs,76
14446976,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,645654,Administration and Oversight,6.2.1,,,2,Obligations,2011,15236,16448,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14447468,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4012459,"CounterTrade Products, Inc.",10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,662464,"Device purchases from all bureaus and missions, including laptops and docking stations",AID-CIO-BC-16-00002,,,2,Obligations,2017,15092,14820,1,U.S. Agency for International Development,USAID,6,Administrative Costs,"Device purchases from all bureaus and missions, including laptops and docking stations",41,Direct Administrative Costs,76
14447999,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,2,Universities and Research Institutes,Universities and Research Institutes - Non United States,4,3990010,University/Research Institute - Non United States Other,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,628677,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2005,15000,18254,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14449673,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,662024,Administration and Oversight,PO.2.1,,,2,Obligations,2017,14639,14375,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14449745,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000669,"Chemonics International, Inc.",10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651367,Administration and Oversight,6.2.1,,,2,Obligations,2010,14618,16102,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14451878,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,7,Other,410,General Environmental Protection,41010,Environmental policy and administrative management,72x1037,Economic Support Fund,1,Economic,632666,SpO 5: IMPROVED ENVIRONMENTAL PRACTICES,268-005,,,2,Obligations,2004,14000,17572,1,U.S. Agency for International Development,USAID,3,Project-Type,Improved Environmental Practices,36,Clean Productive Environment,76
14452018,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4007511,GovConnection Incorporated,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620890,Administrative costs,OE,,,2,Obligations,2007,13978,16039,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14452098,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,82,NULL,USAID Bureau - Other,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620728,Administrative costs,OE,,,2,Obligations,2016,13959,13959,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14453511,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000004,U.S. Government - Department of State,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,639872,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2006,13544,15963,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14453545,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,82,NULL,USAID Bureau - Other,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645625,Administration and Oversight,6.2.1,,,2,Obligations,2011,13541,14618,1,U.S. Agency for International Development,USAID,4,Technical Assistance,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14455296,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,644331,Program Support (Civil Society),2.4.3,,,2,Obligations,2007,13046,14970,1,U.S. Agency for International Development,USAID,3,Project-Type,"Establish and/or develop a broadly functioning independent media sector, which is a crucial factor in democratic governance. Building this sector is accomplished through such activities as providing infrastructure and equipment to ensure access to information, shaping the media legal and regulatory environment, boosting professional capacity of the media sector, promoting sustainability through encouraging media-related business development and sound financial/management practices, and supporting advocacy and networking among media sector organizations.",10,Civil Society,76
14455863,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645653,Administration and Oversight,6.2.1,,,2,Obligations,2016,12924,12924,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14456044,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,72x1037,Economic Support Fund,1,Economic,644676,Program Support (Protection),5.1.3,,,2,Obligations,2008,12873,14471,1,U.S. Agency for International Development,USAID,3,Project-Type,"Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements.",37,"Protection, Assistance and Solutions",76
14458621,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,644374,Program Support (Conflict),1.6.4,,,2,Obligations,2009,12230,13590,1,U.S. Agency for International Development,USAID,3,Project-Type,"Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs",6,Conflict Mitigation and Reconciliation,76
14459143,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,620784,Administrative costs,OE,,,2,Obligations,2018,12100,11646,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Administrative costs,41,Direct Administrative Costs,76
14459427,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,37,ANE,Bureau for Asia and Near East,1,Government,Government - United States,1,1000004,U.S. Government - Department of State,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,617324,Operating Expenses - USAID,999-998,,,2,Obligations,2001,12032,16028,1,U.S. Agency for International Development,USAID,6,Administrative Costs,"These funds cover the costs of managing the U.S. Agency for International Development (USAID) including salaries and other expenses of direct hire personnel as well as costs associated with physical security of Agency personnel. USAID currently maintains resident staff in more than 70 foreign countries as well as a headquarters in Washington, DC, which supports field programs and manages regional and worldwide activities.",41,Direct Administrative Costs,76
14460040,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,3,NGO,NGO - United States,5,4000063,Global Communities,7,Other,410,General Environmental Protection,41030,Bio-diversity,72x1037,Economic Support Fund,1,Economic,643919,Natural Resources and Biodiversity,4.8.1,,,2,Obligations,2007,11936,13696,1,U.S. Agency for International Development,USAID,3,Project-Type,"Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable and appropriate.",35,Natural Resources and Biodiversity,76
14461480,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,617209,OTI/Operations,965-001,,,2,Obligations,2001,11576,15420,1,U.S. Agency for International Development,USAID,3,Project-Type,OTI/Operations,6,Conflict Mitigation and Reconciliation,76
14461726,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,663878,Administration and Oversight,ZZ-NOVALUE,,,2,Obligations,2018,11516,11084,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14466410,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,625072,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2003,10429,13415,1,U.S. Agency for International Development,USAID,4,Technical Assistance,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14467862,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3999081,Unspecified Vendors - Lebanon,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,651344,Administration and Oversight,6.2.1,,,2,Obligations,2010,10100,11125,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14471827,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4012474,"Perez, APC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,72x1000,"Agency for International Development, Operating Expenses",1,Economic,663300,Task Order for Architect-Engineer consultation service for office addition for USAID/Lebanon under the Architect-Engineer (A&E) II IDIQ,AID-268-TO-16-00001,,,2,Obligations,2017,9532,9360,1,U.S. Agency for International Development,USAID,6,Administrative Costs,Task Order for Architect-Engineer consultation service for office addition for USAID/Lebanon under the Architect-Engineer (A&E) II IDIQ,41,Direct Administrative Costs,76
14473957,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645639,Administration and Oversight,6.2.1,,,2,Obligations,2015,9077,9185,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14477521,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,9,Humanitarian,730,Reconstruction Relief and Rehabilitation,73010,Reconstruction relief and rehabilitation,72x1037,Economic Support Fund,1,Economic,639871,RECONSTRUCTION AND EXPANDED ECONOMIC OPPORTUNITY,268-001,,,2,Obligations,2006,8444,9953,1,U.S. Agency for International Development,USAID,3,Project-Type,Expanded Economic Opportunity,37,"Protection, Assistance and Solutions",76
14479502,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000575,Personal Services Contractors - USAID,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1037,Economic Support Fund,1,Economic,645653,Administration and Oversight,6.2.1,,,2,Obligations,2010,8060,8878,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
14480521,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,160,Other Social Infrastructure and Services,16010,Social/ welfare services,72x1037,Economic Support Fund,1,Economic,645132,Social Services,3.3.2,,,2,Obligations,2007,7907,9073,1,U.S. Agency for International Development,USAID,3,Project-Type,"Assist special populations which may be vulnerable or at-risk on a temporary or chronic basis whose needs are not addressed under emergency humanitarian assistance or other programs. These include groups such as the disabled; orphans, children and at-risk youth; victims of trafficking; victims of gender-based violence; refugees, returnees, ethnic minorities, internally displaced or other socially excluded groups; the elderly; and female heads of household. Depending on circumstances, services may intend to protect groups; mitigate adverse conditions they face, or to remove barriers to help integrate them into society. Components may include measures to increase the capacity of local service and advocacy NGOs and/or professional social workers; to establish public/private service delivery partnerships as well as family and community focused service models; to establish effective referral networks; to develop appropriate service protocols and methods for screening prospective recipients; or to improve public understanding and sensitivity to the needs of the vulnerable. While services provided should not exclude victims of trafficking in persons, programs designed specifically for this group fall under the Peace and Security Objective under the Transnational Crime Area and the Trafficking in Persons and Migrant Smuggling Element.",23,Social Services,76
14484484,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4008365,"ECODIT, Inc.",9,Humanitarian,720,Emergency Response,72010,Material relief assistance and services,72x1037,Economic Support Fund,1,Economic,641769,Crisis Assistance and Recovery,5.1.2,,,2,Obligations,2007,7230,8296,1,U.S. Agency for International Development,USAID,3,Project-Type,"Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach.",37,"Protection, Assistance and Solutions",76
14485037,422,LBN,Lebanon,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,72x1027,"Agency for International Development, International Assistance Program, Transition Initiatives",1,Economic,645639,Administration and Oversight,6.2.1,,,2,Obligations,2015,7147,7232,1,U.S. Agency for International Development,USAID,3,Project-Type,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations.",41,Direct Administrative Costs,76
